gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
32,394.013,361.204,343.151,334.806,326.518,326.026,325.254,322.152,321.321,318.659,316.250,315.312,311.861,311.451,309.072,309.072,306.630,306.186,304.789,303.133,303.100,300.063,299.710,297.713,297.251,293.906,293.418,291.767,289.328,287.894,286.298,280.162,279.381,278.269,278.135,277.499,274.921,272.461,268.943,267.061,263.248,262.690,258.342,257.255,255.715,250.834,250.238,247.283,240.193,235.676,219.966,219.409,216.057,215.355,213.034,210.938,210.704,207.204,207.195,205.014,201.228,195.161,193.805,193.439,192.532,190.272,189.948,188.673,186.656,168.985,157.257,148.942,117.777,102.397,99.037,73.263,72.893,65.324,55.329,39.725,35.016,25.106,24.631,21.622,19.620,13.886,13.679,11.424,10.292,10.058,10.058,9.644,9.430,9.413,9.403,9.400,9.400,-2.201,-2.201,-2.201
33,369.374,367.858,364.648,330.804,327.735,325.330,319.315,318.077,317.568,317.367,317.229,314.375,313.882,313.531,313.490,311.823,309.575,307.828,306.392,306.392,306.324,304.616,302.812,302.553,298.822,294.949,294.483,294.139,294.119,293.888,292.350,290.782,282.989,281.793,277.803,276.767,273.667,270.143,269.474,269.347,262.339,261.352,260.442,260.307,254.964,253.935,252.432,250.754,246.572,245.573,237.931,237.098,235.726,228.344,226.014,215.132,207.499,207.455,204.937,204.294,204.001,203.752,200.183,199.939,197.460,196.994,188.324,188.324,181.877,143.168,108.384,106.341,96.691,89.050,87.043,79.011,78.647,78.459,56.974,56.154,45.297,41.613,34.936,31.921,31.144,28.353,26.663,18.684,16.203,12.083,10.571,10.164,9.920,9.662,9.652,9.515,9.385,9.385,9.382,-2.201
34,421.305,365.442,341.561,340.309,336.736,335.383,327.333,321.631,320.150,316.875,314.793,313.910,313.026,312.336,309.380,307.352,307.352,306.072,302.741,299.287,298.579,297.663,295.429,293.658,291.850,287.582,287.012,286.806,286.464,286.220,285.788,284.439,281.795,281.579,281.282,280.614,279.276,276.083,272.597,272.466,271.997,267.811,267.295,265.336,262.689,260.681,259.774,255.487,253.995,249.742,249.042,246.678,245.627,227.818,222.021,216.867,213.106,207.970,205.026,199.486,196.107,188.416,185.276,178.988,175.506,165.726,146.248,139.802,137.454,133.001,118.033,113.421,110.680,99.701,82.015,76.950,72.617,72.106,65.445,61.896,51.312,49.969,42.622,35.306,32.724,30.808,25.026,21.703,17.459,15.508,13.816,12.974,12.418,11.214,10.241,9.853,9.540,9.402,-2.201,-2.201
35,433.205,413.813,412.604,395.670,364.305,361.709,360.075,348.044,348.017,346.288,346.097,337.173,336.666,336.483,335.886,327.295,321.914,317.713,317.417,314.522,313.355,306.666,306.666,306.591,302.629,302.224,297.970,296.442,294.252,293.670,291.846,290.575,289.398,289.160,287.680,286.786,286.497,285.327,284.052,283.692,283.122,278.952,277.352,276.803,270.043,259.346,258.687,251.330,249.502,248.617,245.105,244.850,241.104,234.331,229.037,228.456,217.906,217.583,213.811,209.406,208.458,202.197,200.764,200.749,199.535,198.637,197.709,195.739,188.741,171.603,153.583,132.512,119.823,100.093,98.416,95.161,75.065,68.677,64.561,58.561,50.467,47.452,47.133,43.242,40.486,39.003,35.129,32.745,30.653,22.284,21.408,20.777,11.898,10.825,10.751,9.791,9.620,9.580,9.403,9.399
36,480.551,437.302,383.769,357.111,347.265,345.332,342.636,342.380,341.408,341.330,336.791,333.298,328.698,327.188,326.612,322.831,321.038,318.227,318.227,316.181,316.146,315.322,309.653,306.783,305.073,303.757,301.142,299.404,295.414,293.322,292.447,289.226,288.093,286.496,283.314,281.634,281.634,281.619,279.872,272.657,272.644,270.677,270.354,269.328,268.625,266.183,265.681,261.496,252.467,252.437,251.435,247.938,247.386,244.703,234.648,225.168,205.811,200.178,199.041,197.969,196.072,194.801,193.698,192.381,190.212,188.379,187.863,183.390,182.936,163.589,146.557,121.365,119.731,118.417,103.584,99.031,92.167,84.634,83.042,77.745,58.315,52.656,49.632,44.918,44.071,42.573,39.218,31.583,29.012,27.280,26.927,19.461,12.339,10.736,9.510,9.470,9.448,9.385,-2.201,-2.201
37,478.232,438.312,409.939,407.596,390.479,385.175,378.858,374.263,369.329,359.792,351.070,347.992,343.562,342.235,341.842,339.293,330.787,325.336,323.546,321.299,315.329,314.016,313.526,312.301,310.208,308.470,302.365,301.333,300.466,297.631,296.634,296.634,295.706,295.472,293.924,293.425,292.963,291.753,290.127,285.113,277.690,274.892,274.693,272.408,269.616,269.216,268.947,241.394,240.933,231.961,227.126,223.887,213.413,211.891,199.979,197.688,196.007,188.580,188.429,176.358,171.763,162.477,154.715,140.955,135.973,133.304,129.505,127.243,126.586,123.194,113.131,112.647,98.707,90.483,85.531,81.978,75.951,70.295,66.543,57.107,53.146,50.169,47.968,34.562,32.024,31.438,28.845,26.790,26.315,19.398,19.000,15.897,15.173,13.718,11.551,9.431,9.412,9.389,-2.201,-2.201
38,472.682,415.362,408.943,394.573,393.289,393.289,374.442,374.140,370.022,369.877,349.521,345.908,342.986,332.221,332.093,327.634,326.321,323.906,321.606,320.184,319.266,319.227,317.158,316.823,315.952,312.129,305.515,303.727,301.901,300.733,299.691,295.621,290.337,290.030,290.013,288.894,287.362,286.649,284.859,284.854,283.919,282.783,281.530,280.961,276.443,275.243,275.243,274.945,270.277,269.956,261.933,259.237,254.508,251.142,249.070,248.952,248.925,245.948,245.937,241.405,237.202,236.719,235.922,230.163,205.309,199.581,193.622,188.665,188.397,158.011,147.040,130.460,129.151,118.299,117.160,116.190,108.629,101.664,94.482,76.072,64.881,64.244,56.353,56.033,50.986,48.750,47.290,41.390,40.971,30.586,25.651,24.802,21.594,19.681,18.792,13.706,13.029,10.765,9.405,-2.201
39,560.237,448.127,419.463,384.789,382.195,381.956,379.974,377.701,374.668,373.352,364.915,364.623,364.235,364.235,359.870,358.729,356.251,353.190,351.255,347.676,343.301,337.583,337.515,337.293,329.662,329.244,328.794,324.492,319.934,319.934,319.554,317.146,312.282,309.052,304.158,295.361,294.023,291.673,287.303,286.204,285.885,284.603,280.884,280.695,280.152,279.400,275.216,275.146,254.206,251.065,248.335,244.538,232.314,232.314,225.082,221.231,212.949,209.423,204.110,202.149,201.466,200.395,200.225,200.150,198.551,198.169,196.150,192.724,190.444,189.615,188.913,185.689,171.385,151.888,147.964,137.186,120.585,92.407,83.691,81.619,67.668,61.237,59.654,58.879,51.872,46.254,38.977,32.248,31.279,29.952,27.255,24.365,14.805,11.690,10.650,10.305,9.568,9.379,-2.201,-2.201
40,465.723,454.387,453.262,444.800,420.504,415.929,415.164,414.507,386.724,386.724,382.185,379.214,377.084,374.573,370.227,352.997,346.383,344.231,341.992,338.428,336.094,335.875,335.875,335.391,324.750,319.374,315.112,314.304,314.042,313.228,313.228,311.336,310.687,309.130,307.963,305.821,303.443,299.969,297.326,293.185,292.885,292.340,292.265,291.851,291.107,288.292,288.292,288.221,287.501,281.962,277.109,277.079,275.693,274.651,268.919,256.951,256.601,256.352,256.282,251.163,248.328,244.112,242.453,240.406,232.217,231.270,227.589,226.802,225.533,216.007,215.079,213.391,213.110,201.933,191.217,190.595,188.462,187.990,187.990,185.550,170.699,151.975,141.266,139.457,127.460,86.938,80.141,76.746,64.555,56.229,51.298,35.952,34.569,31.479,27.209,17.117,11.284,9.359,-2.217,-2.217
41,733.804,468.726,449.937,421.823,418.897,413.916,398.763,393.350,389.279,388.890,384.765,376.825,372.149,368.990,368.226,364.834,362.519,362.201,361.657,360.177,356.847,356.069,353.951,350.346,348.829,348.782,340.218,340.218,336.883,326.030,316.766,316.754,313.169,310.250,309.518,306.881,306.179,298.790,296.854,291.578,290.411,287.411,284.953,284.490,282.065,281.989,278.755,266.694,265.841,261.743,260.227,257.648,252.603,251.228,242.724,238.009,236.500,234.226,224.171,199.723,199.359,197.188,192.944,191.770,188.242,186.756,186.756,183.551,173.712,159.460,159.385,158.339,153.909,153.000,143.630,106.533,104.196,88.746,73.215,64.749,63.199,50.957,42.570,38.849,31.066,30.143,29.731,25.810,25.486,22.700,21.956,17.806,13.214,11.661,10.679,9.355,9.355,-2.217,-2.217,-2.217
42,799.600,755.047,715.851,592.161,587.181,506.642,497.244,484.154,479.689,463.299,462.426,454.866,435.204,397.800,395.906,393.438,392.555,391.661,388.100,380.638,379.846,371.629,371.406,366.045,363.469,358.616,356.376,353.300,349.053,344.476,341.192,336.623,336.283,333.225,332.113,323.227,318.660,316.190,315.239,312.987,312.353,311.778,304.820,296.605,293.368,291.362,289.464,286.577,280.876,278.406,275.910,274.619,274.528,270.802,263.675,259.664,250.464,227.928,225.981,216.976,203.601,199.882,199.314,186.786,186.786,185.588,180.665,180.477,173.370,168.902,167.943,162.037,160.154,142.571,140.353,126.412,121.166,115.699,112.683,98.875,78.216,73.835,69.031,61.766,57.712,40.864,38.843,37.063,36.597,34.204,33.444,33.324,33.324,32.246,31.673,25.473,13.907,13.750,11.509,9.993
43,1669.137,832.872,792.343,733.187,683.842,634.027,555.936,550.812,542.838,534.621,479.245,473.866,468.139,467.010,457.833,455.258,449.547,449.417,441.082,433.633,421.341,419.624,414.903,414.700,408.752,406.839,397.036,390.112,389.416,386.412,384.959,380.208,371.000,366.933,359.864,358.758,346.662,343.125,340.360,339.389,336.129,333.340,324.835,315.505,297.270,293.812,292.206,289.118,288.825,268.733,267.384,265.620,264.584,251.749,249.655,246.827,244.555,239.056,231.036,208.643,207.336,203.049,200.075,198.138,186.792,182.956,177.203,135.713,131.985,128.770,123.409,119.568,107.253,107.140,103.728,102.189,97.925,96.130,91.459,90.068,82.937,74.475,71.134,64.827,62.571,56.617,37.706,29.870,24.733,24.715,22.616,14.885,13.364,12.465,12.376,12.325,11.667,10.359,-2.217,-2.217
44,1568.461,1188.507,1188.507,1099.730,1092.354,980.966,845.241,779.404,766.037,736.376,730.629,700.675,696.420,634.964,634.964,621.975,592.477,561.829,558.624,475.072,463.841,462.571,448.688,448.571,447.366,444.154,437.040,435.856,434.379,430.982,430.348,427.452,420.679,408.363,391.059,389.524,385.128,381.411,373.449,365.115,356.519,356.378,353.388,353.322,351.409,351.385,350.244,328.648,319.834,303.089,297.139,292.445,287.281,286.233,263.946,263.178,259.004,251.408,229.201,213.343,213.155,205.152,198.151,192.660,189.535,184.758,183.002,179.433,176.481,172.874,171.682,170.499,152.596,152.270,151.077,141.710,130.440,129.237,128.216,116.512,116.409,91.529,90.122,88.191,78.528,74.814,70.970,67.856,55.441,51.719,36.537,28.416,22.910,18.359,0.850,-1.569,-1.834,-2.217,-2.217,-2.217
45,1571.148,1408.763,1398.037,1067.223,1067.223,1060.577,1057.554,1010.942,1008.145,895.242,833.963,828.193,826.013,813.896,813.266,793.901,776.707,776.707,735.803,719.267,690.787,675.769,666.631,650.756,646.098,627.237,611.895,592.000,574.045,562.804,554.263,544.420,536.739,530.679,529.278,509.192,482.668,462.907,452.463,448.411,443.403,443.403,427.611,401.916,385.098,385.098,379.574,377.058,370.328,339.765,333.698,332.131,315.868,307.239,289.398,276.292,275.259,256.355,253.073,253.073,244.063,238.715,230.099,188.106,187.845,185.701,173.583,156.960,149.460,138.185,136.157,124.818,117.844,114.272,105.339,105.192,97.235,94.504,91.592,88.665,79.856,75.242,66.247,64.471,60.588,60.241,58.358,57.671,52.023,45.724,30.254,30.254,23.764,18.013,16.561,14.992,14.933,13.460,-0.671,-2.217
46,1632.386,1594.822,1472.596,1422.802,1361.937,1357.217,1327.978,1240.542,1240.542,1162.092,1158.250,1155.122,1152.953,1103.076,1091.394,1085.484,1011.539,959.062,953.823,951.964,906.269,861.556,775.380,773.800,771.916,756.783,685.584,665.046,650.312,575.658,554.885,554.885,552.858,537.014,527.187,510.380,506.649,463.268,425.839,413.323,412.580,409.854,409.482,406.159,386.938,384.174,383.920,383.053,377.290,373.874,354.803,348.886,344.139,341.672,340.158,326.848,315.851,302.731,298.722,273.827,272.495,250.098,240.126,219.379,217.473,215.357,212.401,211.909,209.057,206.960,186.748,172.947,161.520,117.082,111.342,109.569,109.523,107.524,107.412,103.655,95.619,88.999,87.499,85.806,76.216,74.567,73.100,70.473,66.102,64.271,63.200,61.918,56.425,48.383,45.096,37.998,30.428,26.414,16.080,14.412
47,1839.328,1776.023,1712.247,1570.138,1427.701,1377.165,1372.042,1348.922,1328.995,1296.541,1284.358,1246.573,1242.532,1232.452,1220.009,1210.890,1208.085,1161.031,1101.261,1082.575,1082.575,1080.771,1080.771,1072.119,1070.703,1049.464,1037.500,1036.842,941.078,933.398,928.679,928.679,808.915,784.709,711.111,704.605,693.132,648.739,602.164,602.164,598.545,573.172,537.780,476.941,476.941,473.701,472.221,442.373,441.020,430.397,426.514,416.805,398.150,392.683,392.647,383.082,375.519,371.237,366.398,353.615,340.055,338.186,318.618,305.260,298.860,296.891,288.781,279.588,274.323,238.305,209.290,197.711,196.116,187.162,180.409,177.364,168.191,160.850,158.630,135.429,132.815,128.996,110.801,101.722,98.974,94.565,93.184,85.354,77.349,72.145,69.661,68.684,66.497,64.716,52.556,51.372,49.978,38.712,36.229,33.686
48,1641.799,1638.367,1630.851,1568.870,1562.375,1462.959,1443.626,1440.654,1398.079,1382.003,1349.906,1347.814,1339.399,1335.632,1330.096,1328.082,1230.919,1206.408,1199.534,1196.811,1187.687,1117.859,1104.282,1072.768,1061.247,1061.074,1059.019,1050.850,1009.215,978.281,903.621,890.759,890.261,872.920,782.208,775.202,762.804,725.578,690.232,675.003,667.344,662.552,637.923,631.562,624.619,616.121,614.724,562.046,545.771,518.200,511.428,506.471,493.655,479.230,425.153,384.542,383.770,327.444,317.503,315.818,286.751,271.547,268.104,221.409,214.984,211.516,210.532,209.918,200.029,185.839,181.820,175.190,170.605,165.189,162.355,157.678,147.108,143.697,123.136,114.569,114.119,107.634,103.324,98.837,93.762,90.496,81.296,81.005,78.619,77.820,70.658,64.182,62.906,58.681,56.025,46.923,40.116,38.999,33.296,16.498
49,1747.207,1742.995,1716.476,1630.401,1622.685,1583.659,1502.204,1499.684,1475.473,1463.747,1447.026,1399.303,1388.734,1345.589,1330.591,1324.711,1312.343,1300.563,1297.685,1268.161,1258.891,1247.982,1247.173,1218.032,1217.466,1212.191,1199.246,1136.590,1095.708,1079.180,1077.728,1065.900,1029.228,1010.028,994.066,983.082,972.602,953.789,950.611,912.590,902.758,854.199,843.024,837.037,775.270,766.322,726.817,710.882,681.224,677.585,674.085,650.174,572.751,556.267,544.168,511.273,505.906,498.117,481.113,440.089,434.621,428.687,401.628,400.430,395.956,378.365,377.883,368.823,342.213,326.886,308.324,299.562,284.847,258.727,229.562,212.205,201.159,200.199,199.887,198.254,194.712,193.678,190.781,174.618,170.749,161.913,149.317,123.175,95.536,94.136,90.893,86.502,80.710,68.078,63.825,60.372,55.869,50.836,49.565,25.527
50,1950.356,1787.029,1704.989,1698.599,1654.386,1626.912,1618.934,1599.485,1593.444,1574.401,1554.409,1554.409,1526.212,1511.056,1510.681,1510.681,1476.329,1452.546,1442.924,1389.634,1386.172,1380.245,1379.836,1379.144,1373.536,1368.323,1343.925,1334.175,1302.321,1295.845,1294.882,1284.865,1246.480,1203.296,1185.989,1094.709,1030.310,1021.926,1019.985,1019.985,1007.964,986.690,908.125,896.515,888.220,878.098,855.802,842.094,813.471,781.268,744.931,678.943,636.850,599.889,599.889,580.685,555.448,541.111,498.028,486.577,486.577,432.631,430.997,403.629,387.453,384.110,374.016,363.981,360.030,352.188,346.881,343.439,342.564,341.141,323.465,302.512,258.449,255.404,212.137,186.822,186.822,176.541,168.404,157.092,149.285,145.703,131.744,129.999,117.580,114.658,111.126,85.216,80.407,79.267,75.112,64.986,54.319,47.994,34.221,28.566
51,1962.558,1925.728,1698.285,1687.181,1681.373,1681.373,1681.331,1611.332,1611.332,1607.963,1586.578,1586.148,1574.418,1574.418,1573.077,1562.832,1527.325,1526.614,1520.596,1495.223,1491.908,1463.371,1453.886,1447.829,1430.083,1417.294,1411.746,1403.371,1387.778,1313.910,1292.955,1283.953,1282.115,1255.083,1191.303,1101.657,1078.976,1042.538,1040.376,1011.354,1003.951,984.999,924.103,915.199,894.011,810.138,803.237,758.921,749.265,732.729,704.721,701.022,659.295,649.128,649.128,612.997,603.704,589.077,587.436,578.692,543.798,534.756,522.777,472.458,452.146,448.152,437.982,434.477,419.131,405.068,377.234,356.721,309.941,293.602,276.529,266.127,247.494,240.674,230.843,224.471,216.739,207.892,201.317,187.724,170.698,170.654,150.019,133.926,122.898,82.373,79.207,71.550,71.207,66.543,55.374,26.092,16.187,10.906,9.775,9.747
52,2087.933,1945.430,1824.990,1777.026,1735.543,1725.458,1714.881,1688.590,1680.634,1680.634,1631.443,1618.882,1614.537,1600.066,1592.153,1539.148,1539.148,1520.527,1499.450,1463.873,1449.127,1440.485,1440.485,1365.238,1348.389,1330.945,1277.501,1215.490,1139.732,1114.057,1038.218,991.342,988.913,908.943,854.713,806.820,801.395,629.559,623.188,623.188,580.603,560.737,558.819,519.524,510.440,509.020,486.613,483.305,481.556,425.758,424.623,414.601,397.623,388.307,384.418,371.697,363.684,362.536,356.166,354.946,353.971,353.724,317.215,294.685,286.286,269.347,269.171,240.993,226.110,213.674,198.918,194.888,190.669,188.905,186.799,180.024,177.043,142.685,142.474,138.915,132.723,132.723,131.387,130.267,126.208,114.067,104.051,98.403,96.796,87.922,86.573,79.681,71.140,62.176,50.516,42.562,37.309,28.340,23.003,19.859
53,2069.638,1942.707,1812.039,1769.465,1767.286,1764.071,1698.506,1682.212,1681.049,1681.049,1657.335,1640.339,1610.259,1594.486,1589.839,1578.699,1575.052,1575.052,1541.184,1512.893,1483.727,1473.962,1419.580,1377.816,1345.884,1325.691,1318.525,1292.603,1277.258,1200.032,1132.516,1131.507,1107.702,1086.802,1083.089,1080.142,1079.723,1070.644,1040.848,1006.068,938.315,938.315,869.066,827.869,731.168,709.155,661.953,652.086,639.803,625.498,534.325,487.548,457.821,450.584,423.750,416.967,415.601,412.806,400.648,400.344,398.527,395.216,388.795,383.826,362.822,348.681,326.642,325.757,315.853,309.112,309.112,304.847,304.492,299.590,291.910,278.725,270.195,254.311,252.521,238.951,211.638,161.830,157.270,156.253,136.390,127.294,118.349,115.699,91.773,83.091,78.397,73.290,61.745,48.748,46.434,45.419,44.656,33.892,25.394,10.852
54,2056.271,1990.793,1966.365,1846.974,1846.974,1788.968,1757.802,1738.193,1733.967,1733.859,1733.859,1733.585,1707.441,1692.819,1686.129,1673.111,1669.985,1669.872,1628.526,1622.840,1590.345,1578.497,1551.320,1537.314,1536.021,1503.428,1494.834,1442.811,1409.306,1217.046,1105.395,1105.191,1087.657,1078.299,1022.697,1015.488,999.534,997.595,997.595,918.873,807.874,800.720,759.393,754.339,751.980,721.225,676.338,662.991,659.837,578.530,533.129,533.129,502.146,498.745,467.070,459.788,430.910,410.920,408.277,384.165,371.432,368.642,365.104,357.275,354.453,350.155,327.777,304.912,279.892,273.874,220.999,212.360,189.791,187.973,177.121,164.482,156.665,154.291,138.520,138.246,137.579,124.983,124.480,107.654,97.540,85.411,76.796,74.884,67.670,66.278,56.844,55.739,53.548,46.580,36.843,29.925,28.224,27.516,22.144,21.465
55,2019.075,1938.774,1872.341,1850.953,1822.354,1783.368,1776.772,1775.819,1775.819,1775.029,1730.035,1730.035,1706.220,1697.427,1697.427,1684.440,1668.904,1665.504,1632.262,1616.314,1598.562,1597.059,1568.087,1554.068,1553.949,1553.345,1553.218,1537.228,1508.713,1431.777,1421.656,1338.792,1338.792,1331.226,1249.638,1193.047,1193.047,1193.006,1152.769,1152.603,995.301,929.724,925.876,760.040,724.348,676.893,581.922,564.620,560.209,559.854,531.145,505.157,497.608,497.608,449.451,441.345,435.961,411.699,411.369,396.962,396.592,392.646,384.039,356.180,353.807,352.568,342.141,335.154,331.311,331.128,325.360,323.089,289.227,281.401,247.689,212.498,203.737,202.050,196.995,188.038,161.426,158.910,154.986,151.927,142.059,137.362,137.142,135.028,95.664,85.248,79.889,77.742,65.845,50.532,49.450,47.765,45.799,44.664,41.557,23.890
56,2107.769,2021.532,2012.715,1988.643,1975.353,1975.353,1948.689,1938.541,1904.252,1896.908,1834.479,1823.982,1823.982,1807.896,1716.796,1701.364,1692.761,1685.891,1669.579,1660.277,1660.277,1653.981,1632.808,1632.808,1631.689,1587.218,1544.553,1476.311,1392.974,1384.103,1372.502,1305.427,1289.030,1226.339,1224.515,1178.014,1143.552,1133.312,1088.510,1047.659,1037.674,1037.051,1034.034,998.607,965.514,892.321,889.496,885.224,838.900,821.371,806.174,746.429,676.977,660.571,507.349,501.499,494.282,485.501,470.067,445.568,436.536,435.905,435.342,435.342,424.498,396.718,387.974,381.958,370.648,307.441,278.473,250.532,236.954,235.621,228.098,221.400,211.361,209.471,201.554,190.969,181.736,179.695,177.773,174.449,164.273,153.092,147.394,146.695,135.609,119.440,114.251,106.086,81.807,80.141,77.286,75.100,67.416,47.923,43.871,38.554
